,PWS_ID,PWS_Name,County_Name,Primary_Source,Population,Number_of_Facilities,Percent_Below_Poverty_Line,Percent_Minority,Owner_Type,Service_Connections_Count,Urban_Rural,Violations_Not_HealthBased,Violations_Yes_HealthBased,All_Violations,Rural,Urban,Public,ConnectionsLess200,GroundwaterOrCombined,Predictions,Std_Pearson_Residuals,Std_Deviance_Residuals,Residuals
371,2450115,MOUNTAIN MANOR COMMUNITY,Monroe,Ground water,187,6,4.602241014,27.95360852,Private,69,Rural,36,0,36,1,0,0,1,1,33.11175816841289,0.061324190394465815,0.05963878455757214,2.8882418315871092
372,2450117,VICTORIA VILLAGE TOWNHOUSE,Monroe,Ground water,99,4,7.788095514,7.018056907,Private,24,Rural,25,10,35,1,0,0,1,1,30.78493031911048,0.0962060173973533,0.09216593502882657,4.2150696808895205
373,2450119,PAWC MID MONROE,Monroe,Ground water,1580,14,5.541467923,30.92014099,Private,632,Rural,0,1,1,1,0,0,0,1,21.489473905844886,-0.6676356295345254,-1.3879215476208873,-20.489473905844886
374,2450122,POCONO/JACKSON WATER AUTHORITY,Monroe,Ground water,2100,5,7.1760128110000005,28.5933293,Local government,150,Rural,5,0,5,1,0,1,1,1,34.66743003290093,-0.6018444974417347,-1.0242173162688732,-29.66743003290093
375,2450123,OAK RUN VILLAGE,Monroe,Ground water,70,3,3.379653515,14.78827599,Private,38,Rural,31,1,32,1,0,0,1,1,33.50826779414321,-0.031647933016826876,-0.032131953881266107,-1.508267794143208
376,2450124,NORTHRIDGE AT CAMELBACK,Monroe,Ground water,330,6,7.094365283999999,31.36451352,Private,276,Rural,66,0,66,1,0,0,0,1,20.90761577536333,1.5097162546431944,0.9966543581087993,45.092384224636675
377,2450129,ROCKY RIDGE MOBILE HOME PARK,Monroe,Ground water,171,4,5.303537717,32.06972531,Private,89,Rural,57,0,57,1,0,0,1,1,32.80096070607358,0.5186344497906823,0.42829664265516965,24.19903929392642
378,2450133,BLUE MTN LAKE UTILITY ASSOC,Monroe,Ground water,1753,9,6.00654264,46.91126996,Private,723,Urban,0,0,0,0,1,0,0,1,15.001056713530412,-0.6967901854824203,-1.855454665462712,-15.001056713530412
379,2450136,SULLIVAN TRAIL VILLAGE,Monroe,Ground water,45,4,7.095759496,28.76350302,Private,24,Rural,33,8,41,1,0,0,1,1,31.686313273277953,0.20657827956206629,0.18934430520000883,9.313686726722047
380,2450138,ESTATES AT STONE ROW,Monroe,Ground water,60,6,7.07671209,26.17390445,Private,24,Rural,43,1,44,1,0,0,1,1,31.63500053184951,0.2746980062531039,0.24554283722308098,12.36499946815049
381,2450141,AQUA PA WILD PINES WATER SYS,Monroe,Ground water,440,3,4.047988337,48.12584904,Private,175,Rural,2,0,2,1,0,0,1,1,33.95667955796323,-0.661755578922421,-1.3398741579246523,-31.956679557963227
382,2450142,OAKS SENIOR COMMUNITY,Monroe,Ground water,84,4,6.470012625,37.96591574,Private,78,Rural,28,0,28,1,0,0,1,1,32.26722352092471,-0.09295644035318101,-0.09736565602817782,-4.267223520924709
383,2450677,MT AIRY CASINO & RESORT,Monroe,Ground water,7000,10,5.096824669,39.89050683,Private,3,Rural,31,0,31,1,0,0,1,1,33.11811901247316,-0.04496409220314468,-0.045952386918181314,-2.1181190124731586
384,2520005,GRAMPAS WOODS ESTATES,Pike,Ground water,45,6,5.848760248,5.735302465,Private,28,Rural,18,2,20,1,0,0,1,1,31.84099518425937,-0.26136820650305104,-0.3029223531545235,-11.84099518425937
385,2520031,LAUREL WOODS MOBILE HOME PARK,Pike,Ground water,70,3,6.620286085,14.06917821,Private,26,Rural,161,5,166,1,0,0,1,1,31.603319053181444,2.988695713033241,1.6049561016838974,134.39668094681855
386,2520033,HEMLOCK FARMS (MAIN),Pike,Ground water,8321,17,1.55345848,25.20619234,Private,3248,Rural,11,0,11,1,0,0,0,1,22.97929207087624,-0.36530064717838406,-0.4583735063856096,-11.979292070876241
387,2520034,PAWC WILD ACRES,Pike,Ground water,2943,11,4.748840177,15.08758226,Private,1204,Rural,0,0,0,1,0,0,0,1,21.536588727084638,-0.700237428327825,-1.948258173575671,-21.536588727084638
388,2520035,PAWC MARCEL LAKES,Pike,Ground water,845,10,6.072424886,10.91142762,Private,354,Rural,0,0,0,1,0,0,0,1,20.966099009399922,-0.7000206292093305,-1.9414918531122218,-20.966099009399922
389,2520036,THE ESCAPE,Pike,Ground water,1100,18,3.511571636,5.424536476,Private,371,Rural,29,0,29,1,0,0,0,1,21.858122626945324,0.22883243836157424,0.2079942209491949,7.141877373054676
390,2520037,AQUA PA FAWN LAKE FOREST,Pike,Ground water,6533,29,2.67502913,24.17422481,Private,2177,Rural,7,1,8,1,0,0,0,1,22.505129708143112,-0.4515421414404534,-0.6152419424518469,-14.505129708143112
391,2520040,TRANQUILITY FALLS,Pike,Ground water,121,7,3.567074605,4.222462847,Private,26,Rural,0,0,0,1,0,0,1,1,33.129873852096765,-0.7030436395829497,-2.054234067972096,-33.129873852096765
392,2520042,RUSTIC ACRES MHP,Pike,Ground water,73,4,4.4005612869999995,0.0,Private,55,Rural,27,0,27,1,0,0,1,1,32.53522265974582,-0.11959262323913253,-0.12707550448386218,-5.53522265974582
393,2520044,MUNI AUTH OF BORO OF MATAMORAS,Pike,Ground water,2900,14,5.395380863,11.02067549,Local government,1160,Urban,17,0,17,0,1,1,0,1,16.173128503810087,0.0356661255564273,0.03508444003491864,0.8268714961899128
394,2520046,MILFORD WATER AUTHORITY,Pike,Groundwater under influence of surface water,2420,4,2.7940503789999998,7.525628912,Local government,788,Urban,14,1,15,0,1,1,0,1,16.89892394728981,-0.07844066827404787,-0.08153925415933827,-1.8989239472898092
395,2520048,HITCHING POST ASSOC,Pike,Ground water,90,3,7.0130268,17.64273893,Private,38,Rural,32,1,33,1,0,0,1,1,31.467069832248416,0.034235543438237856,0.03369902110526386,1.5329301677515836
396,2520050,PAWC POCONO MTN LAKE FOREST,Pike,Ground water,180,4,4.777992577,9.90406292,Private,63,Rural,0,2,2,1,0,0,1,1,32.55958491700462,-0.6597723924113459,-1.325227016799975,-30.55958491700462
397,2520051,TWIN LAKES UTILITIES INC,Pike,Ground water,300,4,3.23606275,12.65115782,Private,120,Rural,4,0,4,1,0,0,1,1,33.540132881584334,-0.6192550828570687,-1.0971038865062783,-29.540132881584334
398,2520052,MILFORD SENIOR CARE,Pike,Ground water,110,4,4.570478952,8.14787703,Private,1,Urban,48,2,50,0,1,0,1,1,22.69673354665361,0.8428483144400968,0.6383198245100116,27.30326645334639
399,2520054,POCONO RANCH LANDS SECT 4,Pike,Ground water,225,4,7.5365286529999995,42.57043473,Private,100,Rural,11,1,12,1,0,0,1,1,31.767898951168547,-0.43733622804273753,-0.5870208169788044,-19.767898951168547
400,2520056,PAWC ALL SEASONS SYSTEM,Pike,Ground water,100,3,6.221602432999999,10.45959033,Private,44,Rural,0,0,0,1,0,0,1,1,31.742667346487362,-0.7028145620656475,-2.043919710216508,-31.742667346487362
401,2520058,POCONO MTN LAKE ESTATES SECT5A,Pike,Ground water,150,7,7.029107719,27.90621235,Private,55,Rural,55,0,55,1,0,0,1,1,31.70353146758936,0.516438999629764,0.4267608901656688,23.29646853241064
402,2520061,AQUA PA TAFTON WILSON HILL,Pike,Ground water,80,3,4.2060785130000005,6.48691384,Private,80,Rural,1,0,1,1,0,0,1,1,32.80945741821704,-0.6815659103847314,-1.5255256716768149,-31.809457418217043
403,2520062,PAWC SAW CREEK ESTATES,Pike,Ground water,6833,23,6.751742966,48.5106219,Private,3344,Urban,0,0,0,0,1,0,0,1,14.820302951562399,-0.696652700286393,-1.8522804600140736,-14.820302951562399
404,2520065,AQUA PA TANGLEWOOD LAKES,Pike,Ground water,1321,14,5.131820836,0.0,Private,363,Rural,2,0,2,1,0,0,0,1,21.146453705650753,-0.6338769054730863,-1.16787338314897,-19.146453705650753
405,2520066,AQUA PA TANGLWOOD NORTH,Pike,Ground water,690,10,6.1468452639999995,8.71323155,Private,230,Rural,1,0,1,1,0,0,0,1,20.90336443180984,-0.6665088344650825,-1.3785850909921165,-19.90336443180984
406,2520070,TAMIMENT RESORT,Pike,Ground water,1200,8,6.5682916360000005,49.70746936,Private,510,Rural,15,0,15,1,0,0,0,1,21.400639009695496,-0.20941631295816882,-0.2345627850378215,-6.400639009695496
407,2520073,KILLIAM TRACT,Pike,Ground water,39,2,3.91050991,2.137415462,Private,50,Rural,4,0,4,1,0,0,1,1,32.87494749283331,-0.6174663553293793,-1.0891370462213825,-28.874947492833307
408,2520075,LAKE WALLENPAUPACK ESTATES POA,Pike,Ground water,204,9,3.8829311339999997,10.928355999999999,Private,50,Rural,1,0,1,1,0,0,1,1,33.11092190230281,-0.6818077455432338,-1.5283962679944794,-32.11092190230281
409,2520085,PAWC MILFORD LANDING,Pike,Ground water,468,6,4.786485363,9.035819305,Private,177,Urban,0,0,0,0,1,0,1,1,22.624390526796915,-0.7006210107296038,-1.9606272251958778,-22.624390526796915
410,2520086,CRESCENT LAKE NORTH COMM ASSOC,Pike,Ground water,80,3,2.949149855,9.953231373,Private,42,Urban,4,2,6,0,1,0,1,1,23.3968013050734,-0.5211367100170163,-0.772780122598606,-17.3968013050734
411,2520089,POC MTN LAKE EST SECT 1E,Pike,Ground water,140,6,7.434009851,38.2127839,Private,55,Rural,89,0,89,1,0,0,1,1,31.72134942988148,1.2690525450440364,0.8761527384985656,57.278650570118515
412,2520095,OAK MANOR ESTATES,Pike,Ground water,46,3,1.958538195,9.125287071,Private,32,Urban,11,2,13,0,1,0,1,1,23.80028167136502,-0.3181039325324361,-0.38419635809484715,-10.80028167136502
413,2520096,PAWC PINE RIDGE SYSTEM,Pike,Ground water,2450,16,7.527183449,50.33227465,Private,1034,Rural,0,0,0,1,0,0,0,1,21.046544348312306,-0.700051899655247,-1.9424582351507382,-21.046544348312306
414,2520100,HAPPY HOLLOW,Pike,Ground water,89,3,5.31428141,16.41499935,Private,74,Rural,11,1,12,1,0,0,1,1,32.4080763315606,-0.44264846068094327,-0.5974394898235228,-20.4080763315606
415,2520103,MOON VALLEY FALLS,Pike,Ground water,120,10,3.3129053219999998,9.141411197,Private,50,Urban,4,2,6,0,1,0,1,1,23.23072214225729,-0.519812751007088,-0.7694102039036389,-17.23072214225729
416,2520107,PIKE COUNTY CORRECTIONAL FACIL,Pike,Ground water,376,4,6.578808,21.9742072,Local government,5,Rural,0,0,0,1,0,1,1,1,34.86462826400811,-0.7033047305876792,-2.066482286140999,-34.86462826400811
417,2520110,DEERHAVEN WHITE BEAUTY VIEW ES,Pike,Ground water,53,3,4.610576236,0.0,Private,21,Rural,67,0,67,1,0,0,1,1,32.413189776759836,0.7500658670560525,0.5812965495448921,34.586810223240164
418,2520201,LAUREL LANE DEVELOPMENT ASSOC,Pike,Ground water,179,12,3.518666306,5.916112693,Private,43,Rural,26,1,27,1,0,0,1,1,33.201148523985424,-0.1313131635142029,-0.14043702298044866,-6.201148523985424
419,2521031,AQUA PA WOODLEDGE VILLAGE,Pike,Ground water,58,3,2.830156956,11.97781959,Private,32,Rural,1,0,1,1,0,0,1,1,33.76739365270808,-0.6823195482929153,-1.5345438400439546,-32.76739365270808
420,2570001,DARWAY HEALTHCARE & REHAB,Sullivan,Ground water,100,4,2.687866086,6.861605111,Private,1,Rural,65,4,69,1,0,0,1,1,33.7225361431161,0.7355570352872359,0.5721754058597063,35.2774638568839
421,2570003,DUSHORE WATER AUTHORITY,Sullivan,Ground water,400,17,2.7219711710000003,9.552746622,Local government,409,Rural,394,2,396,1,0,1,0,1,24.36892517663726,10.692920635593063,3.515689391152465,371.6310748233627
422,2570004,LAPORTE BORO MUN WATER SYSTEM,Sullivan,Ground water,325,8,2.6788145290000003,10.02908678,Local government,188,Rural,8,0,8,1,0,1,1,1,37.04777335605956,-0.5516655859523084,-0.8558898703665132,-29.047773356059558
423,2570005,RED ROCK JOB CORPS CENTER,Sullivan,Ground water,425,7,2.986554735,6.5432922079999996,State government,41,Rural,0,0,0,1,0,1,1,1,36.74717750006885,-0.7035604565110747,-2.0790364915689974,-36.74717750006885
424,2580001,WHITES MOBILE HOME PARK,Susquehanna,Ground water,90,7,2.862851596,0.0,Private,30,Rural,5,0,5,1,0,0,1,1,33.442845004811275,-0.5979741666683245,-1.0092962579864966,-28.442845004811275
425,2580010,AQUA PA WATER CO BROOKLYN,Susquehanna,Ground water,44,4,2.504504001,5.342473366,Private,17,Rural,2,0,2,1,0,0,1,1,33.7944501537285,-0.6615336430464991,-1.3382102548450487,-31.794450153728498
426,2580012,AQUA PA WATER CO HOP BOTTOM,Susquehanna,Ground water,265,4,2.040960945,5.260969469,Private,90,Rural,2,0,2,1,0,0,1,1,34.073812805719115,-0.6619145178140976,-1.3410697022467,-32.073812805719115
427,2580015,LAZY BROOK PARK,Susquehanna,Ground water,51,4,2.8407754869999997,2.670695724,Private,21,Rural,8,7,15,1,0,0,1,1,33.52380667139275,-0.3885055862585631,-0.49750798759351683,-18.523806671392748
428,2580019,NEW MILFORD MUNICIPAL AUTH,Susquehanna,Ground water,979,6,3.061893561,5.992686745,Local government,494,Rural,8,0,8,1,0,1,0,1,24.15592844609325,-0.46891082413858204,-0.651303888669357,-16.15592844609325
429,2580021,WEIDAS MOBILE HOME PARK,Susquehanna,Ground water,77,3,2.8194106569999997,0.37926348,Private,29,Rural,34,0,34,1,0,0,1,1,33.47846645435579,0.01095299049568569,0.010897038375405578,0.5215335456442105
430,2580022,SHADY LANE HOME PARK,Susquehanna,Ground water,40,3,3.553124939,2.42942282,Private,31,Rural,8,1,9,1,0,0,1,1,33.093167740702,-0.5118400366697365,-0.7494419806873429,-24.093167740702
431,2580023,PA AMER WATER CO MONTROSE,Susquehanna,Surface water,1890,3,3.90313015,2.735773535,Private,765,Rural,1,0,1,1,0,0,0,0,18.636310009379862,-0.6614927459680232,-1.339346016807902,-17.636310009379862
432,2580024,PA AMER WATER CO SUSQUEHANNA,Susquehanna,Surface water,4230,8,3.91624859,2.513677414,Private,1637,Rural,0,1,1,1,0,0,0,0,18.628801812375794,-0.6614741340430089,-1.33920689727364,-17.628801812375794
433,2580025,OAKLAND BOROUGH WATER CO,Susquehanna,Ground water,850,4,4.632120457,3.885112978,Local government,256,Urban,48,1,49,0,1,1,0,1,16.307145458683323,1.3987514598963342,0.9421301617756982,32.69285454131668
434,2580026,PA AMER WATER THOMPSON,Susquehanna,Ground water,225,7,3.7069467389999997,4.692472619,Private,97,Rural,0,0,0,1,0,0,1,1,33.05882865591912,-0.7030323693242284,-2.05371748117421,-33.05882865591912
435,2580027,HARFORD MUNI AUTH WATER SYSTEM,Susquehanna,Ground water,100,3,2.862854553,9.023308095,Private,55,Rural,11,0,11,1,0,0,1,1,33.67220259109099,-0.4734309609490074,-0.6609831164344675,-22.672202591090993
436,2580032,LAKE WALTER WATER ASSOCIATION,Susquehanna,Ground water,165,6,2.617514505,3.856464124,Private,55,Rural,22,0,22,1,0,0,1,1,33.68824185984663,-0.2439533742309703,-0.27942344032914374,-11.688241859846627
437,2580035,OAKLAND TRAILER PARK,Susquehanna,Ground water,90,4,4.473367364,3.484384812,Private,35,Urban,5,1,6,0,1,0,1,1,22.656034169993458,-0.5150832765098239,-0.7575133187445485,-16.656034169993458
438,2580036,LAKE RAYLEAN WATER ASSOCIATION,Susquehanna,Ground water,47,3,3.6100740960000004,5.828411569,Private,23,Rural,63,0,63,1,0,0,1,1,33.14468787613833,0.6332736442067366,0.5061730943146183,29.855312123861673
439,2580038,LIBERTY PARK,Susquehanna,Ground water,40,3,2.763640505,1.4361273330000002,Private,20,Rural,5,1,6,1,0,0,1,1,33.53872981168456,-0.5773232856889305,-0.9358071143383991,-27.53872981168456
440,2580040,TERRACE HILL MHP,Susquehanna,Ground water,90,4,3.9196867980000003,2.154605032,Private,47,Rural,10,0,10,1,0,0,1,1,32.86997771463655,-0.4891285371406279,-0.6957516185246677,-22.869977714636548
441,2580042,ELK MEADOWS,Susquehanna,Ground water,96,4,3.0658534960000003,3.15976037,Private,35,Rural,12,1,13,1,0,0,1,1,33.40143660221839,-0.42944171469570774,-0.5718041017480296,-20.40143660221839
442,2580046,GRACIOUS LIVING ESTATES PCH,Susquehanna,Ground water,77,3,3.495704923,2.39911676,Private,1,Rural,50,0,50,1,0,0,1,1,33.126425651468075,0.35810835845265027,0.3110165645561791,16.873574348531925
443,2580047,CHOCONUT CREEK APARTMENTS,Susquehanna,Ground water,25,3,2.572933412,4.403132651,Private,24,Rural,65,0,65,1,0,0,1,1,33.729089399601555,0.6518921583477728,0.5184180651507934,31.270910600398445
444,2580048,TIFFANY PINES,Susquehanna,Ground water,150,3,3.815047962,5.185176014,Public/Private,40,Rural,106,0,106,1,0,0,1,1,33.007261637055095,1.5546778481860222,1.0182787994526301,72.9927383629449
445,2590008,SOMERS LANE MHP,Tioga,Ground water,130,3,2.6516030369999997,4.614528991,Private,60,Rural,306,0,306,1,0,0,1,1,33.68703765099984,5.6838337289815115,2.417556164280069,272.31296234900014
446,2590013,HILLSIDE VIEW MHP,Tioga,Ground water,85,3,4.396261993,7.82598526,Private,47,Rural,6,0,6,1,0,0,1,1,32.73117911580727,-0.5741155242560955,-0.9252052103228772,-26.731179115807272
447,2590017,PLEASANT VILLAGE MHP,Tioga,Ground water,40,3,3.6667059710000003,6.568653642,Private,24,Urban,12,0,12,0,1,0,1,1,23.039179538129684,-0.335766823692752,-0.41117650561562513,-11.039179538129684
448,2590018,MIDDLEBURY MHC,Tioga,Ground water,57,3,3.3436551010000004,4.54500749,Private,21,Rural,85,0,85,1,0,0,1,1,33.27070966803559,1.0931265771820802,0.7822514600203815,51.72929033196441
449,2590029,WATROUS WATER ASSOCIATION,Tioga,Groundwater under influence of surface water,44,7,3.0121564289999996,2.4249201119999997,Private,15,Rural,283,0,283,1,0,0,1,1,33.41494012725739,5.251553822104924,2.3027030071331804,249.58505987274262
450,2590031,TIOGA BORO MUNICIPAL AUTHORITY,Tioga,Ground water,640,5,2.1658530430000003,3.9933074489999996,Local government,328,Rural,252,0,252,1,0,1,0,1,24.50919687141543,6.508494380543832,2.6250775179206323,227.49080312858456
451,2590033,BLOSSBURG MUNICIPAL AUTHORITY,Tioga,Surface water,1650,9,4.0202694580000005,3.415285512,Local government,668,Rural,4,0,4,1,0,1,0,0,20.38931985297045,-0.5625038609416747,-0.8884517380426533,-16.38931985297045
452,2590035,ELKLAND BOROUGH WATER SYSTEM,Tioga,Ground water,1820,4,4.195534047,4.308786175,Local government,820,Rural,308,1,309,1,0,1,0,1,23.64070121365869,8.460917613272295,3.0686609759250376,285.3592987863413
453,2590036,KNOXVILLE WATER DEPARTMENT,Tioga,Ground water,590,5,3.2895540060000004,3.8622664110000002,Local government,315,Rural,108,13,121,1,0,1,0,1,24.018936407041366,2.8306752076921295,1.54784893576466,96.98106359295863
454,2590038,MANSFIELD BOROUGH MUN AUTH,Tioga,Surface water,4100,11,3.813323782,7.638738731,Local government,921,Rural,28,0,28,1,0,1,0,0,20.530534586573467,0.25461996499218453,0.22924831889046582,7.4694654134265335
455,2590041,DELMAR MEADOWS MHC,Tioga,Ground water,64,5,3.0027270280000002,8.160839454,Private,50,Rural,5,0,5,1,0,0,1,1,33.56609864424155,-0.598376398091686,-1.010828038082944,-28.56609864424155
456,2590042,WELLSBORO MUNICIPAL AUTHORITY,Tioga,Surface water,8225,15,5.6404617439999996,7.496859103999999,Local government,1523,Rural,23,3,26,1,0,1,0,0,19.86803999016783,0.21591102071910817,0.19720070447768953,6.13196000983217
457,2590043,WESTFIELD BOROUGH WATERWORKS,Tioga,Ground water,1300,8,2.755139313,1.259463126,Local government,550,Rural,126,0,126,1,0,1,0,1,24.20195479966773,2.9490318824416284,1.5907538682831852,101.79804520033227
458,2590044,BLOSS TWP MUNICIPAL AUTHORITY,Tioga,Ground water,325,3,4.9101675060000005,3.761400505,Local government,186,Rural,47,3,50,1,0,1,1,1,35.42913833162844,0.2892792456934849,0.2572410862396252,14.570861668371563
459,2590045,OSCEOLA TWP MUNICIPAL AUTHORIT,Tioga,Ground water,400,4,4.058065663,3.988929835,Local government,192,Rural,138,1,139,1,0,1,1,1,35.9796605458341,2.014210932561922,1.2257195856863783,103.0203394541659
460,2590048,DUNCAN TWP MUNICIPAL AUTHORITY,Tioga,Ground water,220,6,2.9278399860000004,7.052437877000001,Local government,101,Rural,372,2,374,1,0,1,1,1,36.799993780021296,6.446818579576474,2.610046132492263,337.2000062199787
461,2590049,HAMILTON TWP MUN AUTH,Tioga,Surface water purchased,400,5,2.8352661460000004,2.97574246,Local government,164,Rural,3,0,3,1,0,1,1,0,31.615524663654558,-0.6361045214881987,-1.1791840883878486,-28.615524663654558
462,2590050,LAWRENCEVILLE BORO AUTHORITY,Tioga,Ground water,600,4,3.304217412,6.083302134,Local government,270,Rural,277,0,277,1,0,1,0,1,24.05306706239841,7.372624779403682,2.8287317115861694,252.9469329376016
463,2590051,NELSON TOWNSHIP AUTHORITY,Tioga,Surface water,300,8,3.87506717,3.790936593,Local government,122,Rural,532,10,542,1,0,1,1,0,31.05191166260082,11.562560914962441,3.6767372652447743,510.94808833739916
464,2590053,GEORGE DEAR MHP,Tioga,Ground water,200,6,2.412328867,4.019511552,Private,50,Rural,59,1,60,1,0,0,1,1,33.816329454184974,0.5444426246247993,0.4462190593488206,26.183670545815026
465,2590054,BAKERCREST PCH,Tioga,Ground water,35,4,3.154268825,1.90135883,Private,1,Rural,576,0,576,1,0,0,1,1,33.31686351958406,11.452035440646114,3.656626517213739,542.6831364804159
466,2590812,MANSFIELD UNIVERSITY,Tioga,Surface water,3000,7,3.8709314530000003,7.46417488,State government,36,Urban,93,3,96,0,1,1,1,0,21.656012067120926,2.404030395584263,1.3857585797233805,74.34398793287907
467,2640004,SUNRISE TERRACE MOBILE HOME PK,Wayne,Ground water,144,6,8.000279004,2.848296366,Private,70,Urban,1,0,1,0,1,0,1,1,21.260195885697794,-0.6672021475086436,-1.3843051878897148,-20.260195885697794
468,2640006,NEVILLES MOBILE HOME COURT,Wayne,Ground water,85,3,3.2152208460000002,8.685261862,Private,34,Rural,4,0,4,1,0,0,1,1,33.45200150378855,-0.6190221489121552,-1.096059402854919,-29.45200150378855
469,2640008,LAKESIDE MOBILE HOME PARK,Wayne,Ground water,48,5,6.22305515,2.4930142280000003,Private,19,Urban,2,1,3,0,1,0,1,1,21.941234924499422,-0.6046217127101119,-1.0353687667704414,-18.941234924499422
