,PWS_ID,PWS_Name,County_Name,Ownership,Primary_Source,Population,Number_of_Facilities,Percent_Below_Poverty_Line,Percent_Minority,Percent_AfricanAmerican,Percent_Hispanic,Owner_Type,Service_Connections_Count,Urban_Rural,Violations_Not_HealthBased,Violations_Yes_HealthBased,All_Violations,Rural,Urban,Public,ConnectionsLess200,GroundwaterOrCombined,Predictions,Std_Pearson_Residuals,Std_Deviance_Residuals,Residuals
547,3060113,IRISH CREEK VILLAGE MHP,Berks,Mobile Home Park,Ground water,90,6,3.472222222,2.083333333,0.0,2.083333333,Private,50,Urban,24,0,24,0,1,0,1,1,22.13063851180516,0.05881570275313979,0.05725326528086441,1.8693614881948406
548,3060115,NORTH HEIDELBERG WATER SYS,Berks,Auth Leases Back To Mun,Ground water,1350,6,2.320675105,7.594936709,1.265822785,4.641350211000001,Local government,350,Rural,3,0,3,1,0,1,0,1,25.022635313367914,-0.6135934174886867,-1.0820860162639165,-22.022635313367914
549,3060118,MOUNTAIN SPRINGS MHP,Berks,Mobile Home Park,Ground water,215,8,6.172839506,8.641975309,6.172839506,2.469135802,Private,92,Rural,0,0,0,1,0,0,1,1,31.645831847551367,-0.6986007516083883,-2.0337097142769816,-31.645831847551367
550,3060123,PERRY TWP MUNI AUTH,Berks,Authority - (Purchases),Ground water purchased,125,2,2.43902439,4.87804878,0.0,4.87804878,Local government,33,Urban,0,0,0,0,1,1,1,1,25.71842907952186,-0.6973625117291988,-1.9834018352442884,-25.71842907952186
551,3060126,PA AMER WATER CO GOLDEN OAKS RES DIST,Berks,Private Investor Owned,Ground water,100,4,2.1352313169999997,3.914590747,0.711743772,2.1352313169999997,Private,55,Rural,0,0,0,1,0,0,1,1,33.27152000500582,-0.6988641121837786,-2.0457006478597344,-33.27152000500582
552,3060127,ABRAXAS ACADEMY,Berks,Institutional Correctional,Ground water,156,4,0.0,5.555555556,0.0,0.0,Private,1,Rural,6,0,6,1,0,0,1,1,34.651617717762974,-0.5780233277530948,-0.9443204448741576,-28.651617717762974
553,3060130,WASHINGTON TWP MUNI AUTH BERKS CNTY,Berks,Authority - (Purchases),Ground water purchased,288,2,4.113924051000001,2.53164557,0.0,0.632911392,Local government,117,Urban,2,0,2,0,1,1,1,1,24.8214391709651,-0.6409532197378357,-1.2208024641953232,-22.8214391709651
554,3060133,AQUA PA HILLCREST ESTS 2,Berks,Private Investor Owned,Ground water,214,3,0.0,0.0,0.0,0.0,Private,66,Urban,0,0,0,0,1,0,1,1,23.261894524432982,-0.6966672804155143,-1.9586564683951388,-23.261894524432982
555,3060134,AQUA PA STONECROFT VLG,Berks,Private Investor Owned,Ground water,600,4,2.6086956519999998,7.826086957,1.739130435,4.347826087,Private,3,Rural,0,0,0,1,0,0,1,1,33.45828292114187,-0.698892746661638,-2.047036693655029,-33.45828292114187
556,3060137,MEADOWBROOK WATER SYSTEM,Berks,Private Investor Owned,Ground water,250,4,4.196597354,2.533081285,0.11342155,0.756143667,Public/Private,90,Rural,39,0,39,1,0,0,1,1,32.01350151547249,0.15247333651845094,0.14267677294557896,6.986498484527509
557,3061153,AQUA PA EAST POINTE,Berks,Private Investor Owned,Ground water,75,3,2.777777778,11.11111111,2.777777778,5.555555556,Private,4,Urban,2,0,2,0,1,0,1,1,23.085553879804824,-0.6362613226181454,-1.194079680664174,-21.085553879804824
558,3130002,BEAVER MEADOWS MUNI AUTH,Carbon,Auth Leases Bk To Mun(Pu),Surface water purchased,968,2,2.51396648,3.4916201119999997,0.41899441299999995,1.536312849,Local government,340,Urban,5,0,5,0,1,1,0,0,14.211360898894771,-0.4485875277782158,-0.611119279054227,-9.211360898894771
559,3130004,LANSFORD COALDALE JT WATER AUTH,Carbon,Authority,Ground water,9300,15,8.033749083,8.767424798,0.898752751,6.4013206160000005,Local government,3500,Rural,6,1,7,1,0,1,0,1,22.87504358439061,-0.4833946100981652,-0.6852966776195981,-15.87504358439061
560,3130006,NIS HOLLOW ESTATES MHP,Carbon,Mobile Home Park,Ground water,265,7,3.333333333,6.666666667,0.666666667,3.333333333,Private,128,Rural,17,5,22,1,0,0,1,1,32.93208724809597,-0.23197635414097723,-0.2638574711207686,-10.932087248095968
561,3130008,MAHONING VALLEY NURSING AND REHAB CTR,Carbon,Institutional Health,Ground water,145,6,4.166666667,8.333333332999999,0.0,4.166666667,Private,145,Rural,28,0,28,1,0,0,1,1,32.67039521285692,-0.09989260534331161,-0.1050513950378884,-4.670395212856917
562,3130009,LEHIGHTON MUNI WATER AUTH,Carbon,Authority,Surface water,9000,8,4.199002217,6.111419069,2.549889135,1.3858093130000002,Local government,3541,Urban,14,0,14,0,1,1,0,0,13.94813379710229,0.0025727011490935953,0.0025695736667411453,0.05186620289770971
563,3130011,CHESTNUT RIDGE MHP,Carbon,Mobile Home Park,Ground water,152,5,2.469135802,2.469135802,0.0,1.234567901,Private,54,Rural,8,0,8,1,0,0,1,1,32.9266925186688,-0.5290246489176248,-0.7969020066498776,-24.9266925186688
564,3130012,PALMERTON MUNI WATER AUTH,Carbon,Authority,Ground water,7000,11,3.757346767,7.892527287999999,0.0,5.079764903,Private,2188,Urban,3,0,3,0,1,0,0,1,14.789821432098991,-0.5520644756945728,-0.8619395129264129,-11.789821432098991
565,3130013,SUMMIT HILL MUNI WATER AUTH,Carbon,Authority,Ground water,2890,7,5.827067669,10.58897243,1.315789474,6.516290727,Local government,1284,Urban,2,0,2,0,1,1,0,1,16.32887624523591,-0.6086478168015714,-1.061022170347276,-14.32887624523591
566,3130015,WEATHERLY BORO,Carbon,Municipal,Ground water,2612,11,2.514193025,3.446877534,0.446066504,1.622060016,Local government,965,Rural,28,0,28,1,0,1,0,1,24.592239174181323,0.09659211485721456,0.09249759157426728,3.407760825818677
567,3130017,SPRINGHILL MHP,Carbon,Mobile Home Park,Ground water,130,4,0.0,12.5,0.0,0.0,Private,45,Rural,0,2,2,1,0,0,1,1,35.48374832015656,-0.6597754338032292,-1.3472903613419889,-33.48374832015656
568,3130021,BOWMANSTOWN BORO AUTH,Carbon,Auth Leases Back To Mun,Ground water,900,13,2.415875755,1.98446937,0.0,1.294219154,Local government,342,Urban,53,0,53,0,1,1,0,1,16.768519693813605,1.4992338783962247,0.9899620218667007,36.2314803061864
569,3130026,NESQUEHONING BORO AUTH,Carbon,Auth Leases Back To Mun,Ground water,2850,11,5.798421372000001,10.62537948,1.3661202190000001,6.496660595,Local government,1322,Rural,4,0,4,1,0,1,0,1,23.880758248283474,-0.5801331576677871,-0.9516714567791251,-19.880758248283474
570,3130027,CREEKSIDE MANOR MHP,Carbon,Mobile Home Park,Ground water,92,3,0.0,10.0,0.0,0.0,Private,38,Rural,1,0,1,1,0,0,1,1,35.18190397962868,-0.6792705841230523,-1.5386321566117651,-34.18190397962868
571,3130029,WEINER MOBILE ESTS,Carbon,Mobile Home Park,Ground water,90,5,3.174603175,1.5873015869999998,0.0,1.5873015869999998,Private,37,Urban,32,0,32,0,1,0,1,1,22.201311270782995,0.3073253772685292,0.27138887268921946,9.798688729217005
572,3130030,DS WATER CO,Carbon,Private Investor Owned,Ground water,150,3,4.651162791,9.302325581,0.0,4.651162791,Private,24,Urban,23,3,26,0,1,0,1,1,22.248783885693076,0.11740457327048474,0.11144774134048063,3.7512161143069243
573,3130037,MIDLAKES WATER SYS,Carbon,Private Investor Owned,Ground water,490,3,3.0456852789999997,8.629441624,1.52284264,4.568527919,Private,245,Rural,2,0,2,1,0,0,0,1,21.92610461498786,-0.6327184460138161,-1.1748560358792615,-19.92610461498786
574,3130040,BLUE HERON HOMEOWNERS ASSN,Carbon,Private Investor Owned,Ground water,450,3,0.0,10.0,0.0,0.0,Private,126,Rural,3,0,3,1,0,0,1,1,35.18190397962868,-0.63952612842931,-1.2121864427002709,-32.18190397962868
575,3130043,JIM THORPE BORO WATER EAST,Carbon,Municipal,Ground water,2853,5,4.779547981,4.742497221,1.148573546,2.852908485,Local government,960,Urban,33,0,33,0,1,1,0,1,16.283372661657495,0.7120273169319344,0.5566223608979568,16.716627338342505
576,3130044,JIM THORPE BORO WATER WEST,Carbon,Municipal,Surface water,2274,4,4.8355899419999995,4.738878143,1.160541586,2.8046421660000003,Local government,750,Urban,44,5,49,0,1,1,0,0,13.738612353005307,1.7752679013688026,1.118776004993068,35.26138764699469
577,3130049,CARBON CNTY CORR FAC,Carbon,Institutional Correctional,Ground water,125,3,4.166666667,12.5,0.0,8.333333332999999,Local government,1,Rural,3,0,3,1,0,1,1,1,37.5040707743766,-0.6434943022394405,-1.2356153728651296,-34.5040707743766
578,3130050,BLUE MOUNTAIN VIEW,Carbon,Mobile Home Park,Ground water,114,3,2.702702703,1.351351351,0.0,1.351351351,Private,50,Rural,39,0,39,1,0,0,1,1,32.67569690944563,0.13524538008015752,0.12744237109707154,6.324303090554373
579,3130051,NORTHSIDE HEIGHTS ESTS,Carbon,Mobile Home Park,Ground water,461,3,3.157894737,6.842105263,0.526315789,3.157894737,Private,228,Rural,2,0,2,1,0,0,0,1,21.752509453128607,-0.6321558723254368,-1.1718732909249165,-19.752509453128607
580,3130053,SUMMIT MGMT UTILITIES,Carbon,Association - Co-Op,Ground water,500,7,3.03030303,8.484848485,1.8181818180000002,4.848484848,Private,150,Rural,125,3,128,1,0,0,1,1,33.30250729999366,1.9872717255767713,1.2119796343031704,94.69749270000634
581,3130054,AQUA PA GOLDEN OAKS DEV,Carbon,Private Investor Owned,Ground water,132,3,0.0,14.28571429,0.0,0.0,Private,100,Rural,2,0,2,1,0,0,1,1,35.70093564976721,-0.6600428378483264,-1.3493785346420835,-33.70093564976721
582,3390001,OSSIES MHP,Lehigh,Mobile Home Park,Ground water,40,3,8.333333332999999,8.333333332999999,0.0,8.333333332999999,Private,25,Urban,13,0,13,0,1,0,1,1,20.875131487518956,-0.2625044152747121,-0.30481704466385817,-7.875131487518956
583,3390005,VALLEY VIEW EST,Lehigh,Mobile Home Park,Ground water,68,3,1.960784314,21.56862745,5.882352941000001,5.882352941000001,Private,50,Urban,41,0,41,0,1,0,1,1,24.248325417061125,0.48148889683536955,0.40171505068884383,16.751674582938875
584,3390010,BIG O MHP (OPPERMAN MHP),Lehigh,Mobile Home Park,Ground water,64,5,1.960784314,21.56862745,5.882352941000001,5.882352941000001,Private,38,Urban,21,0,21,0,1,0,1,1,24.248325417061125,-0.09336574763790943,-0.09784518178531329,-3.2483254170611247
585,3390011,HEIDELBERG ACRES MHP,Lehigh,Mobile Home Park,Ground water,90,4,0.0,0.0,0.0,0.0,Private,32,Rural,8,1,9,1,0,0,1,1,33.9999856710343,-0.5139514221715286,-0.7578662413364068,-24.999985671034302
586,3390018,KEYSTONE MHP,Lehigh,Mobile Home Park,Ground water,375,5,4.2253521130000005,3.521126761,0.0,2.1126760559999997,Private,150,Urban,7,2,9,0,1,0,1,1,21.966503820049844,-0.41097968293621656,-0.5387007319658335,-12.966503820049844
587,3390020,GLENCREST MHP,Lehigh,Mobile Home Park,Ground water,570,5,2.052785924,6.158357771,0.293255132,4.398826979,Private,276,Urban,4,0,4,0,1,0,0,1,15.119448749553918,-0.5095025727921256,-0.7468998912227675,-11.119448749553918
588,3390024,LEHIGH CNTY AUTH ALLENTOWN DIV,Lehigh,Authority,Surface water,118000,16,8.190210652000001,60.64484232,10.50583973,45.52881771,Local government,33167,Urban,3,0,3,0,1,1,0,0,15.740038714516398,-0.5610944611276691,-0.8893653689286714,-12.740038714516398
589,3390028,AQUA PA COUNTRY CLUB GARDENS,Lehigh,Private Investor Owned,Ground water,268,9,3.738317757,9.813084112,4.205607477,2.336448598,Private,103,Urban,4,1,5,0,1,0,1,1,22.62398868529653,-0.5425412153466745,-0.8341482636297108,-17.62398868529653
590,3390032,EMMAUS MUNI WATERW,Lehigh,Municipal,Ground water,14000,19,4.48269679,9.395732472999999,0.905504752,3.738569123,Local government,4740,Urban,33,0,33,0,1,1,0,1,16.6251432386514,0.6833392811357658,0.5382603266235096,16.3748567613486
591,3390033,MACUNGIE WATER DEPT,Lehigh,Auth Leases Back To Mun,Ground water,3039,7,5.586229295,14.12796362,0.682039623,9.126339721,Local government,1161,Urban,1,0,1,0,1,1,0,1,16.592987276866292,-0.651953818988458,-1.291712300082982,-15.592987276866292
592,3390035,LEHIGH CNTY AUTH BEVERLY HILLS DIV,Lehigh,Authority,Ground water,122,3,0.0,0.0,0.0,0.0,Local government,45,Urban,2,0,2,0,1,1,1,1,26.326038870537662,-0.6445242542802354,-1.2422211424649559,-24.326038870537662
593,3390036,GRIMS MHP,Lehigh,Mobile Home Park,Ground water,40,6,4.255319149,2.127659574,0.0,2.127659574,Private,24,Rural,7,0,7,1,0,0,1,1,31.938392847584314,-0.5455255932315282,-0.8426221787180506,-24.938392847584314
594,3390039,SLATINGTON BORO,Lehigh,Municipal,Surface water,4450,10,5.359661495,7.968970381,1.010813352,5.57122708,Local government,1465,Urban,14,0,14,0,1,1,0,0,13.772158333134614,0.011443448861413508,0.011382021143827435,0.22784166686538576
595,3390044,CATASAUQUA MUNI WATER,Lehigh,Municipal,Surface water purchased,6598,8,5.39741795,15.49230051,4.837455281,8.04168611,Local government,2276,Urban,24,0,24,0,1,1,0,0,14.122059367260318,0.4840399063211526,0.4035250187738782,9.877940632739682
596,3390045,ALBURTIS BORO WATER,Lehigh,Authority,Ground water,2117,13,2.503793627,21.09256449,6.525037936,5.462822458,Local government,816,Urban,3,0,3,0,1,1,0,1,17.87416632192206,-0.5779241958209831,-0.9441878893630615,-14.874166321922061
597,3390046,COOPERSBURG BORO,Lehigh,Authority,Ground water,2570,8,2.11174659,6.731192257000001,0.571931368,3.959524857,Local government,918,Urban,2,0,2,0,1,1,0,1,17.127988498977185,-0.613032848041247,-1.0799393742398322,-15.127988498977185
598,3390047,LEHIGH CNTY AUTH HEIDLEBERG HEIGHTS DIV,Lehigh,Authority,Ground water,509,11,2.159827214,4.535637148999999,0.0,3.887688985,Local government,186,Urban,6,1,7,0,1,1,1,1,25.80630507925896,-0.5082182186377537,-0.7436422785892592,-18.80630507925896
599,3390049,AQUA PA MAPLE HILLS,Lehigh,Private Investor Owned,Ground water,164,7,2.777777778,14.44444444,1.6666666669999999,5.0,Private,63,Urban,2,1,3,0,1,0,1,1,23.350015174129933,-0.6071836704205135,-1.054535445851934,-20.350015174129933
600,3390055,LEHIGH CNTY AUTH NORTH WHITEHALL DIV,Lehigh,Authority,Surface water purchased,2910,22,3.5457348410000002,5.575539568,0.025693731,3.1346351489999997,Local government,917,Urban,1,0,1,0,1,1,0,0,14.072653253172328,-0.6427982627594591,-1.2331645091026384,-13.072653253172328
601,3390062,SALISBURY TWP,Lehigh,Municipal - (Purchases),Surface water purchased,8742,12,3.480848861,15.26915114,4.710144928,6.832298137,Local government,3263,Urban,3,0,3,0,1,1,0,0,14.562108682808383,-0.5497284299363938,-0.8550448033859582,-11.562108682808383
602,3390065,SOUTH WHITEHALL TWP AUTH,Lehigh,Auth Leases Back To Mun,Surface water purchased,14500,43,3.44739747,15.80198692,2.199201834,6.453256347000001,Local government,5902,Urban,63,6,69,0,1,1,0,0,14.59665697041661,2.5806227611140953,1.4514774045047736,54.40334302958339
603,3390068,AQUA PA SPRINGHOUSE FARMS,Lehigh,Private Investor Owned,Ground water,645,9,3.87409201,17.19128329,2.179176755,3.147699758,Private,248,Urban,30,0,30,0,1,0,0,1,15.238103692157571,0.6712186090752347,0.5304289203291231,14.761896307842429
604,3390073,LEHIGH CNTY AUTH CENTRAL DIV,Lehigh,Authority,Surface water purchased,47508,70,2.1899401480000003,18.19929446,2.205794919,6.522256134,Local government,15600,Urban,1,0,1,0,1,1,0,0,15.02352164398108,-0.6466070183164528,-1.2566087423875478,-14.02352164398108
605,3390075,LEHIGH CNTY AUTH WLSA EMMAUS CONSECUTIVE,Lehigh,Authority - (Purchases),Ground water purchased,1046,7,4.4927536230000005,11.5942029,4.057971014,4.057971014,Local government,416,Urban,0,0,0,0,1,1,0,1,16.747747102816497,-0.69385752318564,-1.8758008825928711,-16.747747102816497
606,3390076,LEHIGH CNTY AUTH UPPER MILFORD CENTRAL DIV,Lehigh,Authority,Ground water,256,7,1.948051948,5.194805195,0.0,1.948051948,Local government,101,Urban,1,0,1,0,1,1,1,1,25.954530388623333,-0.6705515618107453,-1.4424167756341992,-24.954530388623333
607,3390077,UPPER SAUCON TWP,Lehigh,Authority,Surface water purchased,7300,16,2.306903623,14.11483254,0.427204375,5.707450444,Local government,2065,Urban,11,0,11,0,1,1,0,0,14.786884509625667,-0.1773574704589148,-0.19491731915511482,-3.7868845096256667
608,3390078,LEHIGH CNTY AUTH WASHINGTON TWP,Lehigh,Authority - (Purchases),Surface water purchased,965,3,1.9861830740000002,6.303972366,0.259067358,4.317789292,Local government,365,Rural,0,0,0,1,0,1,0,0,21.154559515389362,-0.6959444200456606,-1.9350068296826235,-21.154559515389362
609,3390079,KEN MAN WATER CO,Lehigh,Private Investor Owned,Ground water,475,6,2.013422819,6.375838926,0.33557047,4.362416107,Private,217,Urban,367,0,367,0,1,0,0,1,15.140464960825158,16.100477693554406,4.4187122855124805,351.85953503917483
610,3390080,LEHIGH CNTY AUTH MILL CREEK,Lehigh,Authority,Ground water,89,4,2.777777778,5.555555556,0.0,5.555555556,Local government,35,Urban,3,0,3,0,1,1,1,1,25.635155389530492,-0.6157335036560178,-1.091622524680685,-22.635155389530492
611,3390081,WHITEHALL TWP AUTH,Lehigh,Authority,Ground water,13063,31,5.641940692,39.128218200000006,5.871356955,21.45466905,Local government,2741,Urban,0,0,0,0,1,1,0,1,18.05632956817942,-0.6945814178366512,-1.8950316915914815,-18.05632956817942
612,3390085,LEHIGH CNTY AUTH PINE LAKES DIV,Lehigh,Authority,Ground water,158,5,0.0,0.0,0.0,0.0,Local government,61,Rural,1,0,1,1,0,1,1,1,38.47859182033629,-0.6813788121132215,-1.5660854606557961,-37.47859182033629
613,3390089,LIL WOLFE MHP,Lehigh,Mobile Home Park,Ground water,600,5,6.113537117999999,11.35371179,0.0,6.113537117999999,Private,271,Urban,7,0,7,0,1,0,0,1,14.398240054669204,-0.35569117238507725,-0.44353369437426204,-7.398240054669204
614,3390090,GREEN ACRES MHP,Lehigh,Mobile Home Park,Ground water,1475,5,1.672862454,25.27881041,3.903345725,6.691449813999999,Private,590,Urban,5,0,5,0,1,0,0,1,16.24124009535479,-0.4800326233097698,-0.6778118824047268,-11.24124009535479
615,3390091,WOODSIDE MHP,Lehigh,Mobile Home Park,Ground water,130,3,7.407407407000001,11.11111111,0.0,7.407407407000001,Private,52,Urban,5,0,5,0,1,0,1,1,21.396844217935875,-0.533385746467229,-0.8087174563340906,-16.396844217935875
616,3390093,DESALES UNIVERSITY,Lehigh,Institutional Education,Ground water,2000,6,4.395604396,13.18681319,0.366300366,5.128205128,Public/Private,42,Urban,0,0,0,0,1,0,1,1,22.640822088553275,-0.6964679998934811,-1.9519410298570234,-22.640822088553275
617,3390097,HANOVER TWP,Lehigh,Municipal - (Purchases),Surface water purchased,520,4,6.692913386,22.83464567,6.692913386,7.874015748,Local government,96,Urban,8,0,8,0,1,1,1,0,21.536904650479723,-0.4375210183387474,-0.5890232107026196,-13.536904650479723
618,3390111,LEHIGH CNTY AUTH UPPER MILFORD,Lehigh,Authority,Ground water,185,4,5.607476636,9.345794393,0.0,6.542056075,Local government,72,Urban,0,1,1,0,1,1,1,1,24.791143878279186,-0.6689964694371284,-1.4274913601174783,-23.791143878279186
619,3390113,MT TREXLER MANOR,Lehigh,Institutional Health,Ground water,90,3,0.0,20.0,0.0,0.0,Private,1,Rural,9,2,11,1,0,0,1,1,36.404908508132245,-0.48800577843098975,-0.6957294815308009,-25.404908508132245
620,3390115,LEHIGH CNTY AUTH NLSA MADISON NORTH DIV,Lehigh,Authority,Ground water,290,3,3.726708075,1.863354037,0.621118012,1.242236025,Private,116,Rural,0,0,0,1,0,0,1,1,32.18753188215149,-0.6986914284469219,-2.0377792316975265,-32.18753188215149
621,3480006,GREEN ACRES LLC,Northampton,Mobile Home Park,Ground water,48,4,4.0,8.0,4.0,0.0,Private,26,Urban,7,1,8,0,1,0,1,1,22.387918134923993,-0.44754104046853216,-0.6089584763789918,-14.387918134923993
622,3480007,DEL AIRE MHP,Northampton,Mobile Home Park,Ground water,33,4,0.0,10.0,0.0,0.0,Private,21,Urban,3,0,3,0,1,0,1,1,24.070531895549315,-0.6100528829791082,-1.0666873735620226,-21.070531895549315
623,3480008,MEADOWBROOK MHP NORTHAMPTON CNTY,Northampton,Mobile Home Park,Ground water,40,4,2.777777778,8.333333332999999,0.0,2.777777778,Private,21,Urban,6,0,6,0,1,0,1,1,22.867458971420763,-0.5137821761544825,-0.757477568131473,-16.867458971420763
624,3480011,DRIFTWOOD MHP,Northampton,Mobile Home Park,Ground water,53,3,0.0,0.0,0.0,0.0,Private,30,Urban,0,0,0,0,1,0,1,1,23.261894524432982,-0.6966672804155143,-1.9586564683951388,-23.261894524432982
625,3480012,SCHWEPS MHP,Northampton,Mobile Home Park,Ground water,90,4,0.0,25.0,8.333333332999999,8.333333332999999,Private,57,Urban,29,0,29,0,1,0,1,1,25.336498460348878,0.10081995366129047,0.09637319185306065,3.663501539651122
626,3480013,THE ORCHARD AT AIRPORT RD,Northampton,Mobile Home Park,Ground water,37,5,0.0,11.11111111,0.0,0.0,Private,25,Urban,2,1,3,0,1,0,1,1,24.16209809941989,-0.610405386271717,-1.0682000943964711,-21.16209809941989
627,3480015,HICKORY HILLS MHP,Northampton,Mobile Home Park,Ground water,800,6,2.0739404869999998,1.532912534,0.0,1.532912534,Private,354,Urban,4,0,4,0,1,0,0,1,14.877185220731597,-0.5063870778443896,-0.7392512346903566,-10.877185220731597
628,3480021,BETHLEHEM EAST ALLEN GARDENS,Northampton,Authority,Ground water,192,6,2.836879433,9.929078014,2.836879433,2.127659574,Local government,73,Rural,6,1,7,1,0,1,1,1,37.99609997897286,-0.5706338023562355,-0.9195743920950046,-30.996099978972858
629,3480022,BETHLEHEM SHADY LANE SYSTEM,Northampton,Authority,Ground water,61,3,0.0,9.090909091,0.0,0.0,Local government,23,Rural,1,1,2,1,0,1,1,1,39.692698842182615,-0.6644397824753819,-1.3852869086693262,-37.692698842182615
