,PWS_ID,PWS_Name,County_Name,Primary_Source,Population,Number_of_Facilities,Population_Within,Percent_Below_Poverty_Line,Percent_Minority,Percent_AfricanAmerican,Percent_Hispanic,Owner_Type,Service_Connections_Count,Urban_Rural,Violations_Yes_HealthBased,All_Violations,Rural,Urban,Public,ConnectionsLess200,GroundwaterOrCombined,Predictions,Std_Pearson_Residuals,Std_Deviance_Residuals,Residuals
416,2580036,LAKE RAYLEAN WATER ASSOCIATION,Susquehanna,Ground water,47,3,8,0.0,0.0,0.0,0.0,Private,23,Rural,0,63,1,0,0,1,1,0.722134746360665,-0.437357990708902,-0.8314743797855372,-0.722134746360665
417,2580040,TERRACE HILL MHP,Susquehanna,Ground water,90,4,4,0.0,0.0,0.0,0.0,Private,47,Rural,0,10,1,0,0,1,1,0.722134746360665,-0.437357990708902,-0.8314743797855372,-0.722134746360665
418,2580046,GRACIOUS LIVING ESTATES PCH,Susquehanna,Ground water,77,3,1,0.0,0.0,0.0,0.0,Private,1,Rural,0,50,1,0,0,1,1,0.722134746360665,-0.437357990708902,-0.8314743797855372,-0.722134746360665
419,2580048,TIFFANY PINES,Susquehanna,Ground water,150,3,1,0.0,0.0,0.0,0.0,Public/Private,40,Rural,0,106,1,0,0,1,1,0.722134746360665,-0.437357990708902,-0.8314743797855372,-0.722134746360665
420,2590008,SOMERS LANE MHP,Tioga,Ground water,130,3,1,0.0,0.0,0.0,0.0,Private,60,Rural,0,306,1,0,0,1,1,0.722134746360665,-0.437357990708902,-0.8314743797855372,-0.722134746360665
421,2590013,HILLSIDE VIEW MHP,Tioga,Ground water,85,3,3,0.0,0.0,0.0,0.0,Private,47,Rural,0,6,1,0,0,1,1,0.722134746360665,-0.437357990708902,-0.8314743797855372,-0.722134746360665
422,2590031,TIOGA BORO MUNICIPAL AUTHORITY,Tioga,Ground water,640,5,12,0.0,0.0,0.0,0.0,Local government,328,Rural,0,252,1,0,1,0,1,0.5740229879876532,-0.4231370016131189,-0.77865166104081,-0.5740229879876532
423,2590033,BLOSSBURG MUNICIPAL AUTHORITY,Tioga,Surface water,1650,9,87,4.597701149,4.597701149,1.1494252870000001,0.0,Local government,668,Rural,0,4,1,0,1,0,0,1.259942971334894,-0.4643991756809522,-0.9584232591812044,-1.259942971334894
424,2590035,ELKLAND BOROUGH WATER SYSTEM,Tioga,Ground water,1820,4,128,3.90625,3.125,0.78125,0.78125,Local government,820,Rural,1,309,1,0,1,0,1,0.5595382104459251,0.3317517194921797,0.27823334963313384,0.4404617895540749
425,2590036,KNOXVILLE WATER DEPARTMENT,Tioga,Ground water,590,5,19,5.263157895,5.263157895,0.0,0.0,Local government,315,Rural,13,121,1,0,1,0,1,0.5606931406092942,9.352929417228223,2.819358316595774,12.439306859390706
426,2590038,MANSFIELD BOROUGH MUN AUTH,Tioga,Surface water,4100,11,252,3.968253968,7.142857143,1.984126984,2.777777778,Local government,921,Rural,0,28,1,0,1,0,0,1.3058702253183496,-0.4658033796433136,-0.9664704871275954,-1.3058702253183496
427,2590041,DELMAR MEADOWS MHC,Tioga,Ground water,64,5,1,0.0,0.0,0.0,0.0,Private,50,Rural,0,5,1,0,0,1,1,0.722134746360665,-0.437357990708902,-0.8314743797855372,-0.722134746360665
428,2590042,WELLSBORO MUNICIPAL AUTHORITY,Tioga,Surface water,8225,15,3263,5.608335887000001,7.508427827,0.091939933,4.719583206,Local government,1523,Rural,3,26,1,0,1,0,0,1.2792861304883316,0.6254536756330611,0.47047769840415754,1.7207138695116684
429,2590043,WESTFIELD BOROUGH WATERWORKS,Tioga,Ground water,1300,8,51,3.921568627,1.960784314,0.0,0.0,Local government,550,Rural,0,126,1,0,1,0,1,0.5526830489650265,-0.42061178023110857,-0.7699433711410231,-0.5526830489650265
430,2590044,BLOSS TWP MUNICIPAL AUTHORITY,Tioga,Ground water,325,3,26,3.8461538460000004,3.8461538460000004,0.0,0.0,Local government,186,Rural,3,50,1,0,1,1,1,0.7150725600365101,1.3956998798723579,0.8572762406338442,2.28492743996349
431,2590045,OSCEOLA TWP MUNICIPAL AUTHORIT,Tioga,Ground water,400,4,11,0.0,0.0,0.0,0.0,Local government,192,Rural,1,139,1,0,1,1,1,0.7274563056956893,0.1640164724111601,0.1490115548289428,0.2725436943043107
432,2590048,DUNCAN TWP MUNICIPAL AUTHORITY,Tioga,Ground water,220,6,2,0.0,0.0,0.0,0.0,Local government,101,Rural,2,374,1,0,1,1,1,0.7274563056956893,0.765815287936227,0.5505264578655221,1.2725436943043107
433,2590049,HAMILTON TWP MUN AUTH,Tioga,Surface water purchased,400,5,19,5.263157895,0.0,0.0,0.0,Local government,164,Rural,0,3,1,0,1,1,0,1.50724114591178,-0.4710610937424389,-0.9985068317728054,-1.50724114591178
434,2590050,LAWRENCEVILLE BORO AUTHORITY,Tioga,Ground water,600,4,20,5.0,0.0,0.0,0.0,Local government,270,Rural,0,277,1,0,1,0,1,0.5329268693609095,-0.4181381817424296,-0.7615829739103062,-0.5329268693609095
435,2590051,NELSON TOWNSHIP AUTHORITY,Tioga,Surface water,300,8,23,4.347826087,4.347826087,0.0,0.0,Local government,122,Rural,10,542,1,0,1,1,0,1.5985011963999172,2.4863020248272965,1.2702261211028707,8.401498803600083
436,2590053,GEORGE DEAR MHP,Tioga,Ground water,200,6,4,0.0,0.0,0.0,0.0,Private,50,Rural,1,60,1,0,0,1,1,0.722134746360665,0.16828796790623257,0.1525517314533466,0.277865253639335
437,2590054,BAKERCREST PCH,Tioga,Ground water,35,4,1,0.0,0.0,0.0,0.0,Private,1,Rural,0,576,1,0,0,1,1,0.722134746360665,-0.437357990708902,-0.8314743797855372,-0.722134746360665
438,2590812,MANSFIELD UNIVERSITY,Tioga,Surface water,3000,7,21,4.7619047619999995,4.7619047619999995,0.0,4.7619047619999995,State government,36,Urban,3,96,0,1,1,1,0,1.1416550025477006,0.7493168304792247,0.541885295900753,1.8583449974522994
439,2640004,SUNRISE TERRACE MOBILE HOME PK,Wayne,Ground water,144,6,27,11.11111111,3.7037037039999996,0.0,3.7037037039999996,Private,70,Urban,0,1,0,1,0,1,1,0.4552681592553438,-0.40690744527196404,-0.7255222571563668,-0.4552681592553438
440,2640006,NEVILLES MOBILE HOME COURT,Wayne,Ground water,85,3,2,0.0,0.0,0.0,0.0,Private,34,Rural,0,4,1,0,0,1,1,0.722134746360665,-0.437357990708902,-0.8314743797855372,-0.722134746360665
441,2640008,LAKESIDE MOBILE HOME PARK,Wayne,Ground water,48,5,2,0.0,0.0,0.0,0.0,Private,19,Urban,1,3,0,1,0,1,1,0.5167053555072212,0.3891022616285223,0.3184826581381152,0.4832946444927788
442,2640010,CHERRY HILL AT HOLIDAY PARK,Wayne,Ground water,100,3,1,0.0,0.0,0.0,0.0,Private,42,Rural,5,7,1,0,0,1,1,0.722134746360665,2.5908718023667707,1.302574631247026,4.277865253639335
443,2640012,CANAL MOBILE HOME PARK,Wayne,Ground water,200,6,6,0.0,0.0,0.0,0.0,Private,50,Urban,0,4,0,1,0,1,1,0.5167053555072212,-0.4160013455858467,-0.7544895987300455,-0.5167053555072212
444,2640015,PORT FLORENCE DEVELOPMENT,Wayne,Ground water,100,7,29,3.448275862,3.448275862,0.0,0.0,Private,20,Rural,0,1,1,0,0,1,1,0.7111035312602364,-0.4364621772718286,-0.8279327249145557,-0.7111035312602364
445,2640017,AQUA PA GARDEN HILLS,Wayne,Ground water,90,4,14,0.0,7.142857143,0.0,7.142857143,Private,41,Rural,0,1,1,0,0,1,1,0.7777821935564302,-0.4415621327007317,-0.8485429564582438,-0.7777821935564302
446,2640018,AQUA PA HONESDALE,Wayne,Ground water,5500,17,2268,10.40564374,4.805996473,0.970017637,3.395061728,Private,2374,Urban,1,3,0,1,0,0,1,0.3672119715008231,0.6724814512056739,0.4958355363748855,0.6327880284991769
447,2640019,HILLTOP VILLAGE ASSOCIATION,Wayne,Ground water,86,12,8,0.0,0.0,0.0,0.0,Private,45,Rural,3,5,1,0,0,1,1,0.722134746360665,1.3795798851365018,0.8502950208734603,2.277865253639335
448,2640020,AQUA PA WATER CO SCI WAYMART,Wayne,Ground water,3200,9,107,2.803738318,28.03738318,15.88785047,9.345794393,Private,4,Rural,0,1,1,0,0,1,1,0.9269923603741534,-0.4507497352720031,-0.8887759822343126,-0.9269923603741534
449,2640022,AQUA PA GOULDSBORO,Wayne,Ground water,350,3,23,4.347826087,4.347826087,0.0,4.347826087,Private,141,Rural,0,2,1,0,0,1,1,0.7082536415169888,-0.43622712453226287,-0.8270087211922704,-0.7082536415169888
450,2640023,LAKE WALLENPAUPACK SANDY SHORE,Wayne,Ground water,499,12,24,4.166666667,4.166666667,0.0,0.0,Private,170,Rural,1,5,1,0,0,1,1,0.708826657699274,0.1792137823200171,0.16154035437049022,0.291173342300726
451,2640024,CHERRY HILL MOBILE HOME COURT,Wayne,Ground water,86,4,5,0.0,0.0,0.0,0.0,Private,38,Rural,4,5,1,0,0,1,1,0.722134746360665,1.9852258437516364,1.092755466386292,3.277865253639335
452,2640025,ROAMINGWOOD SEWER AND WATER,Wayne,Ground water,7105,15,813,2.70602706,7.134071341,2.95202952,3.44403444,Private,3046,Rural,4,27,1,0,0,0,1,0.5894955404774604,2.4581261104366683,1.2576803658015792,3.4105044595225396
453,2640028,AQUA PA WATER CO HAWLEY,Wayne,Ground water,1800,14,218,3.6697247710000003,6.880733945,0.458715596,4.128440367,Private,806,Rural,1,2,1,0,0,0,1,0.579587446013644,0.3073894456870081,0.26058889896272364,0.420412553986356
454,2640031,AQUA PA WAYNE COUNTY PRISON,Wayne,Ground water,160,3,1,0.0,0.0,0.0,0.0,Private,1,Urban,0,1,0,1,0,1,1,0.5167053555072212,-0.4160013455858467,-0.7544895987300455,-0.5167053555072212
455,2640032,AQUA PA WATER CO  WAYMART,Wayne,Ground water,1100,14,835,3.3532934130000003,30.53892216,16.88622754,10.41916168,Private,415,Rural,0,2,1,0,0,0,1,0.7446350501685168,-0.4391188494254846,-0.8385315302391726,-0.7446350501685168
456,2640036,WALLENPAUPACK LAKE ESTATES,Wayne,Ground water,2200,15,138,5.072463768,2.898550725,0.0,1.4492753619999998,Private,955,Rural,1,29,1,0,0,0,1,0.5446207513518752,0.35086006254483476,0.2918388627645106,0.45537924864812485
457,2640042,ARNOLD APARTMENTS,Wayne,Ground water,44,3,10,0.0,10.0,0.0,0.0,Private,19,Rural,5,22,1,0,0,1,1,0.801223904360285,2.322518282143444,1.2132810986954965,4.198776095639715
458,2640044,HAMLIN WATER COMPANY,Wayne,Ground water,400,5,124,4.032258065,8.064516129,0.0,7.258064516,Private,90,Rural,3,36,1,0,0,1,1,0.7396061104340013,1.3408608453538002,0.83337549191707,2.2603938895659987
459,2640046,SABER HEALTH CARE GROUP,Wayne,Ground water,200,3,3,0.0,0.0,0.0,0.0,Private,1,Rural,0,89,1,0,0,1,1,0.722134746360665,-0.437357990708902,-0.8314743797855372,-0.722134746360665
460,2640047,PAW INDIAN ROCKS,Wayne,Ground water,1100,16,139,3.597122302,8.633093525,0.0,7.194244604,Private,404,Rural,2,5,1,0,0,0,1,0.5908766325333705,1.0136166793747556,0.679769185101923,1.4091233674666295
461,2640048,AQUA PA PAUPACKAN LAKE ESTATES,Wayne,Ground water,800,18,262,3.435114504,4.961832061,2.671755725,1.145038168,Private,400,Rural,1,3,1,0,0,0,1,0.5701270727746884,0.31870369143771965,0.26882571346792716,0.42987292722531156
462,2640049,PINE GROVE ESTATES,Wayne,Ground water,263,14,11,0.0,0.0,0.0,0.0,Private,120,Rural,1,20,1,0,0,1,1,0.722134746360665,0.16828796790623257,0.1525517314533466,0.277865253639335
463,2640050,RYAN HILL DEVELOPMENT,Wayne,Ground water,75,3,13,0.0,7.692307692000001,0.0,0.0,Private,25,Rural,0,2,1,0,0,1,1,0.7822363209511575,-0.4418776167273961,-0.8498550012987107,-0.7822363209511575
464,2640051,WOODLAND HILLS,Wayne,Ground water,320,8,23,4.347826087,4.347826087,0.0,0.0,Private,125,Rural,2,17,1,0,0,1,1,0.7082536415169888,0.7956115811549259,0.5668616405953145,1.2917463584830111
465,2640052,PARADISE POINT,Pike,Ground water,300,4,9,0.0,0.0,0.0,0.0,Private,150,Rural,0,69,1,0,0,1,1,0.722134746360665,-0.437357990708902,-0.8314743797855372,-0.722134746360665
466,2640054,SALEM HEIGHTS ESTATES,Wayne,Ground water,62,3,6,0.0,0.0,0.0,0.0,Private,40,Rural,16,637,1,0,0,1,1,0.722134746360665,9.252977347133251,2.805437841064387,15.277865253639336
467,2640055,WOODLYN RESIDENCES,Wayne,Ground water,35,3,7,0.0,0.0,0.0,0.0,Private,14,Rural,0,35,1,0,0,1,1,0.722134746360665,-0.437357990708902,-0.8314743797855372,-0.722134746360665
468,2640056,MOUNTAIN CREST DEVELOPMENT,Wayne,Ground water,44,2,4,0.0,0.0,0.0,0.0,Private,16,Rural,0,5,1,0,0,1,1,0.722134746360665,-0.437357990708902,-0.8314743797855372,-0.722134746360665
469,2640057,HIMALAYAN INSTITUTE,Wayne,Ground water,124,8,3,0.0,0.0,0.0,0.0,Public/Private,14,Rural,4,105,1,0,0,1,1,0.722134746360665,1.9852258437516364,1.092755466386292,3.277865253639335
470,2640063,BUCKINGHAM ESTATES,Wayne,Ground water,57,3,2,0.0,0.0,0.0,0.0,Private,29,Rural,0,1,1,0,0,1,1,0.722134746360665,-0.437357990708902,-0.8314743797855372,-0.722134746360665
471,2640064,HOLLISTER HEIGHTS MHP,Wayne,Ground water,60,3,2,0.0,0.0,0.0,0.0,Private,22,Rural,0,3,1,0,0,1,1,0.722134746360665,-0.437357990708902,-0.8314743797855372,-0.722134746360665
472,2640065,BETHANY VILLAGE,Wayne,Ground water,99,3,3,0.0,0.0,0.0,0.0,Private,4,Rural,0,64,1,0,0,1,1,0.722134746360665,-0.437357990708902,-0.8314743797855372,-0.722134746360665
473,2640703,ASPEN RIDGE POA,Wayne,Ground water,100,3,3,0.0,0.0,0.0,0.0,Local government,38,Rural,2,14,1,0,1,1,1,0.7274563056956893,0.765815287936227,0.5505264578655221,1.2725436943043107
474,2660004,WINOLA WATER CO,Wyoming,Ground water,130,5,13,0.0,0.0,0.0,0.0,Private,45,Rural,0,98,1,0,0,1,1,0.722134746360665,-0.437357990708902,-0.8314743797855372,-0.722134746360665
475,2660010,MESHOPPEN BOROUGH WATER CO,Wyoming,Ground water,563,6,50,4.0,8.0,0.0,6.0,Local government,186,Rural,1,16,1,0,1,1,1,0.7449139428584697,0.15037780842852283,0.13760758773826304,0.2550860571415303
476,2660011,NICHOLSON BORO AUTH,Wyoming,Ground water,1000,5,50,2.0,6.0,2.0,2.0,Local government,234,Rural,1,6,1,0,1,0,1,0.5930700754760708,0.29179701266258845,0.2491136366303688,0.4069299245239292
477,2660012,SUEZ WATER PA NOXEN,Wyoming,Ground water,315,3,12,0.0,0.0,0.0,0.0,Private,105,Rural,0,0,1,0,0,1,1,0.722134746360665,-0.437357990708902,-0.8314743797855372,-0.722134746360665
478,2660014,TUNKHANNOCK BORO MUNIC AUTH,Wyoming,Ground water,5349,14,106,3.7735849060000004,3.7735849060000004,0.943396226,0.943396226,Local government,835,Urban,0,5,0,1,1,0,1,0.4038665647002285,-0.3978049115188314,-0.6982719131512332,-0.4038665647002285
479,2660015,WESTGATE WATER SYSTEM,Wyoming,Ground water,150,4,1,0.0,0.0,0.0,0.0,Local government,43,Rural,0,34,1,0,1,1,1,0.7274563056956893,-0.4377823431139068,-0.8331633864475398,-0.7274563056956893
480,2660016,AQUA PA WASHINGTON PARK,Wyoming,Ground water,300,10,3,0.0,0.0,0.0,0.0,Private,156,Rural,0,10,1,0,0,1,1,0.722134746360665,-0.437357990708902,-0.8314743797855372,-0.722134746360665
481,2660017,AQUA PA RIVERCREST,Wyoming,Ground water,542,6,36,5.555555556,2.777777778,0.0,0.0,Private,215,Rural,0,8,1,0,0,0,1,0.5400475485420382,-0.41904550715506644,-0.7646306292868306,-0.5400475485420382
482,2660018,AQUA PA BUNKER HILL,Wyoming,Ground water,210,4,15,0.0,6.666666667,0.0,0.0,Private,66,Rural,0,5,1,0,0,1,1,0.7739424702321057,-0.44128780235043985,-0.8474057288898349,-0.7739424702321057
483,2660019,LACEYVILLE WATER CO,Wyoming,Ground water,415,5,34,2.9411764710000003,8.823529412000001,0.0,5.882352941000001,Local government,163,Rural,0,7,1,0,1,1,1,0.7632293095549624,-0.4405105873995684,-0.8442020986793509,-0.7632293095549624
484,2660020,MEHOOPANY TWP MUNICIPAL AUTH,Wyoming,Ground water,85,4,1,0.0,0.0,0.0,0.0,Private,31,Rural,0,3,1,0,0,1,1,0.722134746360665,-0.437357990708902,-0.8314743797855372,-0.722134746360665
485,2660023,MT AIRY LAKEVIEW ESTATES,Wyoming,Ground water,35,4,3,0.0,0.0,0.0,0.0,Private,24,Rural,0,5,1,0,0,1,1,0.722134746360665,-0.437357990708902,-0.8314743797855372,-0.722134746360665
486,2660024,DYMONDS MHP,Wyoming,Ground water,90,3,1,0.0,0.0,0.0,0.0,Private,36,Rural,0,40,1,0,0,1,1,0.722134746360665,-0.437357990708902,-0.8314743797855372,-0.722134746360665
487,2660027,COOKS MHP,Wyoming,Ground water,92,11,1,0.0,0.0,0.0,0.0,Private,42,Rural,2,85,1,0,0,1,1,0.722134746360665,0.7739339265213672,0.5550010267384162,1.2778652536393351
488,2660031,OAKWOOD LAKE VILLAGE MHP,Wyoming,Ground water,273,3,3,0.0,0.0,0.0,0.0,Private,79,Urban,0,33,0,1,0,1,1,0.5167053555072212,-0.4160013455858467,-0.7544895987300455,-0.5167053555072212
489,2660033,CLARENDON ACRES WATER CO,Wyoming,Ground water,280,8,24,4.166666667,4.166666667,0.0,0.0,Private,68,Urban,0,158,0,1,0,1,1,0.5071830873743549,-0.4146995446114948,-0.7502244113431107,-0.5071830873743549
490,2660035,VILLAGE OF MTN HEIGHTS,Wyoming,Ground water,54,3,2,0.0,0.0,0.0,0.0,Private,18,Rural,1,7,1,0,0,1,1,0.722134746360665,0.16828796790623257,0.1525517314533466,0.277865253639335
491,2660036,AQUA PA FACTORYVILLE,Wyoming,Ground water,2323,6,84,1.19047619,4.7619047619999995,2.3809523809999997,1.19047619,Private,221,Urban,0,6,0,1,0,0,1,0.42089828400101004,-0.4009966425712021,-0.7076458133336693,-0.42089828400101004
492,2660039,EATON SEWER & WATER CO,Wyoming,Ground water,3100,4,23,4.347826087,4.347826087,0.0,0.0,Private,98,Rural,0,11,1,0,0,1,1,0.7082536415169888,-0.43622712453226287,-0.8270087211922704,-0.7082536415169888
493,2660042,WHITES FERRY ROAD APTS,Wyoming,Ground water,39,4,1,0.0,0.0,0.0,0.0,Public/Private,12,Rural,0,5,1,0,0,1,1,0.722134746360665,-0.437357990708902,-0.8314743797855372,-0.722134746360665
494,2660043,OLD ORCHARD APTS,Wyoming,Ground water,38,4,1,0.0,0.0,0.0,0.0,Public/Private,11,Rural,0,7,1,0,0,1,1,0.722134746360665,-0.437357990708902,-0.8314743797855372,-0.722134746360665
495,3060002,BALLY MUNI WATER WORKS,Berks,Ground water,1090,8,206,4.368932039,2.427184466,0.0,0.970873786,Local government,458,Urban,0,2,0,1,1,0,1,0.3947475609858073,-0.396016636552578,-0.693100186862344,-0.3947475609858073
496,3060004,WOODLAND MHP,Berks,Ground water,61,4,6,0.0,0.0,0.0,0.0,Private,39,Rural,2,8,1,0,0,1,1,0.722134746360665,0.7739339265213672,0.5550010267384162,1.2778652536393351
497,3060005,GEISINGERS MHP,Berks,Ground water,90,6,30,3.333333333,3.333333333,0.0,3.333333333,Private,48,Rural,0,3,1,0,0,1,1,0.7114685091334526,-0.43649217115067734,-0.8280507894153104,-0.7114685091334526
498,3060010,BIRDSBORO MUNI WATER AUTH,Berks,Surface water,5353,7,5125,3.395121951,7.063414634,1.4439024390000001,2.341463415,Local government,2005,Urban,6,14,0,1,1,0,0,0.9415951450678387,2.4256281375243813,1.2488759537338339,5.058404854932161
499,3060012,MAIDENCREEK TWP WATER AUTH,Berks,Ground water,7505,12,990,2.626262626,13.43434343,4.444444444,7.676767677000001,Local government,2607,Urban,0,4,0,1,1,0,1,0.45419805853669737,-0.4067332284711127,-0.7249852455822325,-0.45419805853669737
500,3060013,MAXATAWNY TWP MUNI AUTH,Berks,Ground water,425,5,76,3.947368421,15.78947368,6.578947368,3.947368421,Private,136,Rural,1,18,1,0,0,1,1,0.8024450998264492,0.1091299177013439,0.10213880864800248,0.19755490017355082
501,3060016,LENAPE HILLS TRAILER PARK,Berks,Ground water,44,3,2,0.0,0.0,0.0,0.0,Private,18,Rural,4,286,1,0,0,1,1,0.722134746360665,1.9852258437516364,1.092755466386292,3.277865253639335
502,3060018,AQUA PA FLYING HILLS WA SYS,Berks,Ground water,3600,10,3448,4.408352668,15.9512761,4.930394432,6.931554524,Private,1424,Rural,1,1,1,0,0,0,1,0.6299318732556275,0.2520955968727809,0.21921607463384266,0.3700681267443725
503,3060026,PARK PLACE COURT,Berks,Ground water,29,4,1,0.0,0.0,0.0,0.0,Private,19,Urban,0,44,0,1,0,1,1,0.5167053555072212,-0.4160013455858467,-0.7544895987300455,-0.5167053555072212
504,3060028,VALLEY VIEW MHP BLANDON,Berks,Ground water,50,3,1,0.0,0.0,0.0,0.0,Private,30,Urban,0,3,0,1,0,1,1,0.5167053555072212,-0.4160013455858467,-0.7544895987300455,-0.5167053555072212
505,3060029,FLEETWOOD BORO WATER SYSTEM,Berks,Ground water,4218,40,3668,2.126499455,14.312977100000001,0.845147219,11.45038168,Local government,1694,Urban,0,25,0,1,1,0,1,0.46178059912513353,-0.40795498918878975,-0.7287647462081943,-0.46178059912513353
506,3060030,AQUA PA GEIGERTOWN WATER SYS,Berks,Ground water,200,6,152,2.631578947,5.921052632,1.973684211,3.289473684,Private,75,Rural,0,1,1,0,0,1,1,0.7385220666441534,-0.4386489931395948,-0.8366358281602376,-0.7385220666441534
507,3060031,LAUREL HEALTH RESOURCES,Berks,Ground water,240,7,1,0.0,0.0,0.0,0.0,Private,2,Urban,0,1,0,1,0,1,1,0.5167053555072212,-0.4160013455858467,-0.7544895987300455,-0.5167053555072212
508,3060032,VILLAGE OF PLEASANT HILL,Berks,Ground water,1200,7,17,5.882352941000001,5.882352941000001,5.882352941000001,0.0,Private,354,Urban,1,5,0,1,0,0,1,0.39715571623842155,0.6018406146081866,0.45451053099266037,0.6028442837615784
509,3060034,LE MA KE DE MOBILE CT,Berks,Ground water,90,3,4,0.0,0.0,0.0,0.0,Private,50,Rural,0,3,1,0,0,1,1,0.722134746360665,-0.437357990708902,-0.8314743797855372,-0.722134746360665
510,3060035,HAMBURG MUNI WATER&SEWER AUTH,Berks,Surface water,4990,11,3173,3.876457611,5.672864797000001,0.22061140899999998,5.042546486,Local government,2229,Urban,3,14,0,1,1,0,0,0.9214719814639669,1.0160715485520762,0.6819822340557814,2.078528018536033
511,3060036,WILL O HILL APTS,Berks,Ground water,300,4,28,0.0,14.28571429,3.571428571,3.571428571,Private,190,Urban,0,4,0,1,0,1,1,0.59940791206084,-0.42595970995973903,-0.788605098737186,-0.59940791206084
512,3060037,HEREFORD EST MHP,Berks,Ground water,710,4,25,4.0,8.0,0.0,4.0,Private,344,Urban,0,3,0,1,0,0,1,0.4175077347330116,-0.40037604298456286,-0.7058084043415326,-0.4175077347330116
513,3060038,MUHLENBERG TWP MUNI AUTH,Berks,Ground water,21000,38,23804,3.743068392,28.96992102,4.4488321289999995,20.95446144,Local government,7851,Urban,2,10,0,1,1,0,1,0.5250009853307032,1.1718676999884319,0.7554746471908428,1.4749990146692968
514,3060040,BERKLEIGH HEIGHTS MHP INC,Berks,Ground water,95,7,2,0.0,0.0,0.0,0.0,Private,47,Rural,1,26,1,0,0,1,1,0.722134746360665,0.16828796790623257,0.1525517314533466,0.277865253639335
515,3060041,KUTZTOWN BOROUGH WATER,Berks,Groundwater under influence of surface water,14200,6,5186,2.04396452,12.43733128,2.83455457,7.2310065560000005,Local government,1902,Urban,0,0,0,1,1,0,1,0.45342177777106485,-0.4066064728905675,-0.7245949292926998,-0.45342177777106485
516,3060043,HIGHLAND EST MHP,Berks,Ground water,1050,12,18,0.0,5.555555556,0.0,0.0,Private,271,Rural,0,0,1,0,0,0,1,0.6036927756053408,-0.42641803609203127,-0.7902440301366763,-0.6036927756053408
517,3060044,SITTLERS MHP,Berks,Ground water,89,8,6,0.0,16.66666667,0.0,0.0,Private,49,Rural,6,80,1,0,0,1,1,0.8587056790911433,2.67553992186636,1.3306809200595289,5.141294320908857
